link,loss,name,position,team,tie,win,year
/coaches/CootJi0.htm,7,Jim Bob Cooter,Offensive Coordinator,Detroit Lions,0,9,2016
/coaches/AustTe0.htm,7,Teryl Austin,Defensive Coordinator,Detroit Lions,0,9,2016
/coaches/CallBr0.htm,7,Brian Callahan,Quarterbacks,Detroit Lions,0,9,2016
/coaches/McCaMi0.htm,6,Mike McCarthy,Coach,Green Bay Packers,0,10,2016
/coaches/CunnGu0.htm,7,Gunther Cunningham,Sr Coaching Assistant,Detroit Lions,0,9,2016
/coaches/SherBi0.htm,7,Bill Sheridan,Linebackers,Detroit Lions,0,9,2016
/coaches/WillAl0.htm,7,Alan Williams,Defensive Backs/Safeties,Detroit Lions,0,9,2016
/coaches/BennEd0.htm,6,Edgar Bennett,Offensive Coordinator,Green Bay Packers,0,10,2016
/coaches/CapeDo0.htm,6,Dom Capers,Defensive Coordinator,Green Bay Packers,0,10,2016
/coaches/ClemTo0.htm,6,Tom Clements,Associate Head Coach/Offense,Green Bay Packers,0,10,2016
/coaches/TrgoMi0.htm,6,Mike Trgovac,Defensive Line,Green Bay Packers,0,10,2016
/coaches/VanPAl0.htm,6,Alex Van Pelt,Quarterbacks,Green Bay Packers,0,10,2016
/coaches/ZookRo0.htm,6,Ron Zook,Special Teams Coordinator,Green Bay Packers,0,10,2016
/coaches/PedeDo0.htm,9,Doug Pederson,Coach,Philadelphia Eagles,0,7,2016
/coaches/ReicFr0.htm,9,Frank Reich,Offensive Coordinator,Philadelphia Eagles,0,7,2016
/coaches/SchwJi0.htm,9,Jim Schwartz,Defensive Coordinator,Philadelphia Eagles,0,7,2016
/coaches/DeFiJo0.htm,9,John DeFilippo,Quarterbacks,Philadelphia Eagles,0,7,2016
/coaches/FlajKe0.htm,9,Ken Flajole,Linebackers,Philadelphia Eagles,0,7,2016
/coaches/QuinDa0.htm,5,Dan Quinn,Coach,Atlanta Falcons,0,11,2016
/coaches/ShanKy0.htm,5,Kyle Shanahan,Offensive Coordinator,Atlanta Falcons,0,11,2016
/coaches/SmitRi0.htm,5,Richard Smith,Defensive Coordinator,Atlanta Falcons,0,11,2016
/coaches/LaFlMa0.htm,5,Matt LaFleur,Quarterbacks,Atlanta Falcons,0,11,2016
/coaches/ManuMa0.htm,5,Marquand Manuel,Secondary,Atlanta Falcons,0,11,2016
/coaches/MorrRa0.htm,5,Raheem Morris,Assistant Head Coach/Wide Receivers Coach,Atlanta Falcons,0,11,2016
/coaches/GrudJa0.htm,7,Jay Gruden,Coach,Washington Redskins,1,8,2016
/coaches/McVaSe0.htm,7,Sean McVay,Offensive Coordinator,Washington Redskins,1,8,2016
/coaches/BarrJo0.htm,7,Joe Barry,Defensive Coordinator,Washington Redskins,1,8,2016
/coaches/CallBi0.htm,7,Bill Callahan,Offensive Line,Washington Redskins,1,8,2016
/coaches/CavaMa0.htm,7,Matt Cavanaugh,Quarterbacks,Washington Redskins,1,8,2016
/coaches/FewePe0.htm,7,Perry Fewell,Defensive Backs,Washington Redskins,1,8,2016
/coaches/ManuGr0.htm,7,Greg Manusky,Outside Linebackers,Washington Redskins,1,8,2016
/coaches/McAdBe0.htm,5,Ben McAdoo,Coach,New York Giants,0,11,2016
/coaches/SullMi0.htm,5,Mike Sullivan,Offensive Coordinator,New York Giants,0,11,2016
/coaches/SpagSt0.htm,5,Steve Spagnuolo,Defensive Coordinator,New York Giants,0,11,2016
/coaches/CignFr0.htm,5,Frank Cignetti,Quarterbacks Coach,New York Giants,0,11,2016
/coaches/CignFr0.htm,5,Frank Cignetti,Quarterbacks,New York Giants,0,11,2016
/coaches/GrahPa0.htm,5,Patrick Graham,Defensive Line,New York Giants,0,11,2016
/coaches/SolaMi0.htm,5,Mike Solari,Offensive Line,New York Giants,0,11,2016
/coaches/WaltTi0.htm,5,Tim Walton,Secondary,New York Giants,0,11,2016
/coaches/GarrJa0.htm,3,Jason Garrett,Coach,Dallas Cowboys,0,13,2016
/coaches/LineSc0.htm,3,Scott Linehan,Offensive Coordinator,Dallas Cowboys,0,13,2016
/coaches/MariRo0.htm,3,Rod Marinelli,Defensive Coordinator,Dallas Cowboys,0,13,2016
/coaches/EberMa0.htm,3,Matt Eberflus,Linebackers,Dallas Cowboys,0,13,2016
/coaches/LoneSt0.htm,3,Steve Loney,Assistant Offensive Line,Dallas Cowboys,0,13,2016
/coaches/PopeMi0.htm,3,Mike Pope,Tight Ends,Dallas Cowboys,0,13,2016
/coaches/McCoMi1.htm,11,Mike McCoy,Coach,San Diego Chargers,0,5,2016
/coaches/WhisKe0.htm,11,Ken Whisenhunt,Offensive Coordinator,San Diego Chargers,0,5,2016
/coaches/PagaJo0.htm,11,John Pagano,Defensive Coordinator,San Diego Chargers,0,5,2016
/coaches/BabiBo0.htm,11,Bob Babich,Linebackers,San Diego Chargers,0,5,2016
/coaches/DaviJe0.htm,11,Jeff Davidson,Offensive Line,San Diego Chargers,0,5,2016
/coaches/SiriNi0.htm,11,Nick Sirianni,Wide Receivers,San Diego Chargers,0,5,2016
/coaches/KubiGa0.htm,7,Gary Kubiak,Coach,Denver Broncos,0,9,2016
/coaches/DennRi0.htm,7,Rick Dennison,Offensive Coordinator,Denver Broncos,0,9,2016
/coaches/PhilWa0.htm,7,Wade Phillips,Defensive Coordinator,Denver Broncos,0,9,2016
/coaches/KnapGr0.htm,7,Greg Knapp,Quarterbacks/Passing Game Coord,Denver Broncos,0,9,2016
/coaches/PagaFr0.htm,7,Fred Pagac,Outside Linebackers,Denver Broncos,0,9,2016
/coaches/StudEr0.htm,7,Eric Studesville,Running Backs,Denver Broncos,0,9,2016
/coaches/WoodJo0.htm,7,Joe Woods,Defensive Backs,Denver Broncos,0,9,2016
/coaches/DelRJa0.htm,4,Jack Del Rio,Coach,Oakland Raiders,0,12,2016
/coaches/MusgBi0.htm,4,Bill Musgrave,Offensive Coordinator,Oakland Raiders,0,12,2016
/coaches/NortKe0.htm,4,Ken Norton,Defensive Coordinator,Oakland Raiders,0,12,2016
/coaches/DownTo0.htm,4,Todd Downing,Quarterbacks,Oakland Raiders,0,12,2016
/coaches/TiceMi0.htm,4,Mike Tice,Offensive Line,Oakland Raiders,0,12,2016
/coaches/MarrDo0.htm,1,Doug Marrone,Coach,Jacksonville Jaguars,0,1,2016
/coaches/BradGu0.htm,12,Gus Bradley,Coach,Jacksonville Jaguars,0,2,2016
/coaches/HackNa0.htm,12,Nathaniel Hackett,Offensive Coordinator,Jacksonville Jaguars,0,2,2016
/coaches/OlsoGr0.htm,12,Greg Olson,Offensive Coordinator,Jacksonville Jaguars,0,2,2016
/coaches/WashTo0.htm,12,Todd Wash,Defensive Coordinator,Jacksonville Jaguars,0,2,2016
/coaches/KiffMo0.htm,12,Monte Kiffin,Defensive Assistant,Jacksonville Jaguars,0,2,2016
/coaches/MarrDo0.htm,12,Doug Marrone,Assistant Head Coach/Offensive Line/Interim Head Coach,Jacksonville Jaguars,0,2,2016
/coaches/SaleRo0.htm,12,Robert Saleh,Linebackers,Jacksonville Jaguars,0,2,2016
/coaches/SullJe0.htm,12,Jerry Sullivan,Wide Receivers,Jacksonville Jaguars,0,2,2016
/coaches/ReidAn0.htm,4,Andy Reid,Coach,Kansas City Chiefs,0,12,2016
/coaches/ChilBr0.htm,4,Brad Childress,Offensive Coordinator,Kansas City Chiefs,0,12,2016
/coaches/SuttBo0.htm,4,Bob Sutton,Defensive Coordinator,Kansas City Chiefs,0,12,2016
/coaches/BienEr0.htm,4,Eric Bieniemy,Running Backs,Kansas City Chiefs,0,12,2016
/coaches/GibbGa0.htm,4,Gary Gibbs,Linebackers,Kansas City Chiefs,0,12,2016
/coaches/NagyMa0.htm,4,Matt Nagy,Quarterbacks,Kansas City Chiefs,0,12,2016
/coaches/ThomEm0.htm,4,Emmitt Thomas,Defensive Backs,Kansas City Chiefs,0,12,2016
/coaches/PagaCh0.htm,8,Chuck Pagano,Coach,Indianapolis Colts,0,8,2016
/coaches/ChudRo0.htm,8,Rob Chudzinski,Offensive Coordinator,Indianapolis Colts,0,8,2016
/coaches/MonaTe0.htm,8,Ted Monachino,Defensive Coordinator,Indianapolis Colts,0,8,2016
/coaches/HostJi0.htm,8,Jim Hostler,Tight Ends,Indianapolis Colts,0,8,2016
/coaches/PhilJo0.htm,8,Joe Philbin,Assistant Head Coach/Offensive Line,Indianapolis Colts,0,8,2016
/coaches/SchoBr0.htm,8,Brian Schottenheimer,Quarterbacks,Indianapolis Colts,0,8,2016
/coaches/MulaMi0.htm,7,Mike Mularkey,Coach,Tennessee Titans,0,9,2016
/coaches/RobiTe0.htm,7,Terry Robiskie,Offensive Coordinator,Tennessee Titans,0,9,2016
/coaches/LeBeDi0.htm,7,Dick LeBeau,Defensive Coordinator,Tennessee Titans,0,9,2016
/coaches/BratBo0.htm,7,Bob Bratkowski,Wide Receivers,Tennessee Titans,0,9,2016
/coaches/CrooSy0.htm,7,Sylvester Croom,Running Backs,Tennessee Titans,0,9,2016
/coaches/MichJa0.htm,7,Jason Michael,Quarterbacks,Tennessee Titans,0,9,2016
/coaches/SmitAr0.htm,7,Arthur Smith,Tight Ends,Tennessee Titans,0,9,2016
/coaches/CarrPe0.htm,5,Pete Carroll,Coach,Seattle Seahawks,1,10,2016
/coaches/BeveDa0.htm,5,Darrell Bevell,Offensive Coordinator,Seattle Seahawks,1,10,2016
/coaches/RichKr0.htm,5,Kris Richard,Defensive Coordinator,Seattle Seahawks,1,10,2016
/coaches/CablTo0.htm,5,Tom Cable,Assistant Head Coach/Offensive Line,Seattle Seahawks,1,10,2016
/coaches/SmitCa0.htm,5,Carl Smith,Quarterbacks,Seattle Seahawks,1,10,2016
/coaches/SmitSh0.htm,5,Sherman Smith,Running Backs,Seattle Seahawks,1,10,2016
/coaches/OBriBi0.htm,7,Bill O'Brien,Coach,Houston Texans,0,9,2016
/coaches/GodsGe0.htm,7,George Godsey,Offensive Coordinator,Houston Texans,0,9,2016
/coaches/CrenRo0.htm,7,Romeo Crennel,Defensive Coordinator,Houston Texans,0,9,2016
/coaches/KellTi0.htm,7,Tim Kelly,Offensive Quality Control/Assistant Offensive Line,Houston Texans,0,9,2016
/coaches/VrabMi0.htm,7,Mike Vrabel,Linebackers,Houston Texans,0,9,2016
/coaches/JackHu0.htm,15,Hue Jackson,Coach,Cleveland Browns,0,1,2016
/coaches/HortRa0.htm,15,Ray Horton,Defensive Coordinator,Cleveland Browns,0,1,2016
/coaches/HamiPe0.htm,15,Pep Hamilton,Associate Head Coach-Offense,Cleveland Browns,0,1,2016
/coaches/HuntHa1.htm,15,Hal Hunter,Offensive Line,Cleveland Browns,0,1,2016
/coaches/SaunAl0.htm,15,Al Saunders,Senior Offensive Assistant/Wide Receivers,Cleveland Browns,0,1,2016
/coaches/LewiMa0.htm,9,Marvin Lewis,Coach,Cincinnati Bengals,1,6,2016
/coaches/ZampKe0.htm,9,Ken Zampese,Offensive Coordinator,Cincinnati Bengals,1,6,2016
/coaches/GuenPa0.htm,9,Paul Guenther,Defensive Coordinator,Cincinnati Bengals,1,6,2016
/coaches/CoylKe0.htm,9,Kevin Coyle,Secondary,Cincinnati Bengals,1,6,2016
/coaches/HaslJi0.htm,9,Jim Haslett,Linebackers,Cincinnati Bengals,1,6,2016
/coaches/LazoBi0.htm,9,Bill Lazor,Quarterbacks Coach,Cincinnati Bengals,1,6,2016
/coaches/HarbJo0.htm,8,John Harbaugh,Coach,Baltimore Ravens,0,8,2016
/coaches/MornMa0.htm,8,Marty Mornhinweg,Offensive Coordinator,Baltimore Ravens,0,8,2016
/coaches/TresMa0.htm,8,Marc Trestman,Offensive Coordinator,Baltimore Ravens,0,8,2016
/coaches/PeesDe0.htm,8,Dean Pees,Defensive Coordinator,Baltimore Ravens,0,8,2016
/coaches/CastJu0.htm,8,Juan Castillo,Offensive Line,Baltimore Ravens,0,8,2016
/coaches/FrazLe0.htm,8,Leslie Frazier,Secondary,Baltimore Ravens,0,8,2016
/coaches/MartDo0.htm,8,Don Martindale,Linebackers,Baltimore Ravens,0,8,2016
/coaches/TomlMi0.htm,5,Mike Tomlin,Coach,Pittsburgh Steelers,0,11,2016
/coaches/HaleTo0.htm,5,Todd Haley,Offensive Coordinator,Pittsburgh Steelers,0,11,2016
/coaches/ButlKe0.htm,5,Keith Butler,Defensive Coordinator,Pittsburgh Steelers,0,11,2016
/coaches/FichRa0.htm,5,Randy Fichtner,Quarterbacks,Pittsburgh Steelers,0,11,2016
/coaches/MuncMi0.htm,5,Mike Munchak,Offensive Line,Pittsburgh Steelers,0,11,2016
/coaches/BowlTo0.htm,11,Todd Bowles,Coach,New York Jets,0,5,2016
/coaches/GailCh0.htm,11,Chan Gailey,Offensive Coordinator,New York Jets,0,5,2016
/coaches/RodgKa0.htm,11,Kacy Rodgers,Defensive Coordinator,New York Jets,0,5,2016
/coaches/LynnAn0.htm,1,Anthony Lynn,Coach,Buffalo Bills,0,0,2016
/coaches/RyanRe0.htm,8,Rex Ryan,Coach,Buffalo Bills,0,7,2016
/coaches/LynnAn0.htm,8,Anthony Lynn,Offensive Coordinator,Buffalo Bills,0,7,2016
/coaches/RomaGr0.htm,8,Greg Roman,Offensive Coordinator,Buffalo Bills,0,7,2016
/coaches/ThurDe0.htm,8,Dennis Thurman,Defensive Coordinator,Buffalo Bills,0,7,2016
/coaches/HendDo0.htm,8,Donnie Henderson,Defensive Backs,Buffalo Bills,0,7,2016
/coaches/KromAa0.htm,8,Aaron Kromer,Offensive Line,Buffalo Bills,0,7,2016
/coaches/PalmCh0.htm,8,Chris Palmer,Sr Offensive Assistant,Buffalo Bills,0,7,2016
/coaches/RyanRo0.htm,8,Rob Ryan,Assistant Head Coach/Defense,Buffalo Bills,0,7,2016
/coaches/GaseAd0.htm,6,Adam Gase,Coach,Miami Dolphins,0,10,2016
/coaches/ChriCl0.htm,6,Clyde Christensen,Offensive Coordinator,Miami Dolphins,0,10,2016
/coaches/JoseVa0.htm,6,Vance Joseph,Defensive Coordinator,Miami Dolphins,0,10,2016
/coaches/AnarLo0.htm,6,Lou Anarumo,Defensive Backs,Miami Dolphins,0,10,2016
/coaches/BurkMa0.htm,6,Matt Burke,Linebackers,Miami Dolphins,0,10,2016
/coaches/FoerCh0.htm,6,Chris Foerster,Offensive Line,Miami Dolphins,0,10,2016
/coaches/BeliBi0.htm,2,Bill Belichick,Coach,New England Patriots,0,14,2016
/coaches/McDaJo0.htm,2,Josh McDaniels,Offensive Coordinator,New England Patriots,0,14,2016
/coaches/PatrMa0.htm,2,Matt Patricia,Defensive Coordinator,New England Patriots,0,14,2016
/coaches/DaboBr0.htm,2,Brian Daboll,Tight Ends,New England Patriots,0,14,2016
/coaches/FlorBr0.htm,2,Brian Flores,Linebackers,New England Patriots,0,14,2016
/coaches/OSheCh0.htm,2,Chad O'Shea,Wide Receivers,New England Patriots,0,14,2016
/coaches/CarrPe0.htm,7,Pete Carroll,Coach,Seattle Seahawks,0,9,2017
/coaches/BeveDa0.htm,7,Darrell Bevell,Offensive Coordinator,Seattle Seahawks,0,9,2017
/coaches/RichKr0.htm,7,Kris Richard,Defensive Coordinator,Seattle Seahawks,0,9,2017
/coaches/CablTo0.htm,7,Tom Cable,Assistant Head Coach/Offensive Line,Seattle Seahawks,0,9,2017
/coaches/SmitCa0.htm,7,Carl Smith,Quarterbacks,Seattle Seahawks,0,9,2017
/coaches/SmitSh0.htm,7,Sherman Smith,Running Backs,Seattle Seahawks,0,9,2017
/coaches/AriaBr0.htm,8,Bruce Arians,Coach,Arizona Cardinals,0,8,2017
/coaches/GoodHa0.htm,8,Harold Goodwin,Offensive Coordinator,Arizona Cardinals,0,8,2017
/coaches/BettJa0.htm,8,James Bettcher,Defensive Coordinator,Arizona Cardinals,0,8,2017
/coaches/KitcFr0.htm,8,Freddie Kitchens,Running Backs,Arizona Cardinals,0,8,2017
/coaches/LeftBy0.htm,8,Byron Leftwich,Quarterbacks,Arizona Cardinals,0,8,2017
/coaches/MoorTo0.htm,8,Tom Moore,Assistant Head Coach/Offense,Arizona Cardinals,0,8,2017
/coaches/SandBo0.htm,8,Bob Sanders,Linebackers,Arizona Cardinals,0,8,2017
/coaches/McVaSe0.htm,5,Sean McVay,Coach,Los Angeles Rams,0,11,2017
/coaches/LaFlMa0.htm,5,Matt LaFleur,Offensive Coordinator,Los Angeles Rams,0,11,2017
/coaches/PhilWa0.htm,5,Wade Phillips,Defensive Coordinator,Los Angeles Rams,0,11,2017
/coaches/BarrJo0.htm,5,Joe Barry,Assistant Head Coach/Linebackers,Los Angeles Rams,0,11,2017
/coaches/FassJo0.htm,5,John Fassel,Special Teams Coordinator,Los Angeles Rams,0,11,2017
/coaches/KromAa0.htm,5,Aaron Kromer,Offensive Line,Los Angeles Rams,0,11,2017
/coaches/OlsoGr0.htm,5,Greg Olson,Quarterbacks,Los Angeles Rams,0,11,2017
/coaches/TaylZa0.htm,5,Zac Taylor,Assistant Wide Receivers,Los Angeles Rams,0,11,2017
/coaches/KoetDi0.htm,11,Dirk Koetter,Coach,Tampa Bay Buccaneers,0,5,2017
/coaches/MonkTo0.htm,11,Todd Monken,Offensive Coordinator,Tampa Bay Buccaneers,0,5,2017
/coaches/SmitMi0.htm,11,Mike Smith,Defensive Coordinator,Tampa Bay Buccaneers,0,5,2017
/coaches/DuffMa0.htm,11,Mark Duffner,Linebackers,Tampa Bay Buccaneers,0,5,2017
/coaches/QuinDa0.htm,6,Dan Quinn,Coach,Atlanta Falcons,0,10,2017
/coaches/SarkSt0.htm,6,Steve Sarkisian,Offensive Coordinator,Atlanta Falcons,0,10,2017
/coaches/ManuMa0.htm,6,Marquand Manuel,Defensive Coordinator,Atlanta Falcons,0,10,2017
/coaches/MorrRa0.htm,6,Raheem Morris,Assistant Head Coach/Wide Receivers Coach/Passing Game Coord,Atlanta Falcons,0,10,2017
/coaches/RiveRo0.htm,5,Ron Rivera,Coach,Carolina Panthers,0,11,2017
/coaches/ShulMi0.htm,5,Mike Shula,Offensive Coordinator,Carolina Panthers,0,11,2017
/coaches/WilkSt0.htm,5,Steve Wilks,Defensive Coordinator,Carolina Panthers,0,11,2017
/coaches/HolcAl0.htm,5,Al Holcomb,Linebackers,Carolina Panthers,0,11,2017
/coaches/SkipJi0.htm,5,Jim Skipper,Running Backs,Carolina Panthers,0,11,2017
/coaches/TurnRo0.htm,5,Ron Turner,Offensive Consultant,Carolina Panthers,0,11,2017
/coaches/WashEr0.htm,5,Eric Washington,Defensive Line,Carolina Panthers,0,11,2017
/coaches/PaytSe0.htm,5,Sean Payton,Coach,New Orleans Saints,0,11,2017
/coaches/CarmPe0.htm,5,Pete Carmichael,Offensive Coordinator,New Orleans Saints,0,11,2017
/coaches/AlleDe0.htm,5,Dennis Allen,Defensive Coordinator,New Orleans Saints,0,11,2017
/coaches/CampDa1.htm,5,Dan Campbell,Assistant Head Coach/Tight Ends,New Orleans Saints,0,11,2017
/coaches/GiunPe0.htm,5,Peter Giunta,Sr Defensive Assistant,New Orleans Saints,0,11,2017
/coaches/LombJo0.htm,5,Joe Lombardi,Quarterbacks,New Orleans Saints,0,11,2017
/coaches/NolaMi0.htm,5,Mike Nolan,Linebackers,New Orleans Saints,0,11,2017
/coaches/FoxxJo0.htm,11,John Fox,Coach,Chicago Bears,0,5,2017
/coaches/LoggDo0.htm,11,Dowell Loggains,Offensive Coordinator,Chicago Bears,0,5,2017
/coaches/FangVi0.htm,11,Vic Fangio,Defensive Coordinator,Chicago Bears,0,5,2017
/coaches/DonaEd0.htm,11,Ed Donatell,Secondary,Chicago Bears,0,5,2017
/coaches/ModkCu0.htm,11,Curtis Modkins,Running Backs,Chicago Bears,0,5,2017
/coaches/McCaMi0.htm,9,Mike McCarthy,Coach,Green Bay Packers,0,7,2017
/coaches/BennEd0.htm,9,Edgar Bennett,Offensive Coordinator,Green Bay Packers,0,7,2017
/coaches/CapeDo0.htm,9,Dom Capers,Defensive Coordinator,Green Bay Packers,0,7,2017
/coaches/TrgoMi0.htm,9,Mike Trgovac,Defensive Line,Green Bay Packers,0,7,2017
/coaches/VanPAl0.htm,9,Alex Van Pelt,Quarterbacks,Green Bay Packers,0,7,2017
/coaches/ZookRo0.htm,9,Ron Zook,Special Teams Coordinator,Green Bay Packers,0,7,2017
/coaches/GrudJa0.htm,9,Jay Gruden,Coach,Washington Redskins,0,7,2017
/coaches/CavaMa0.htm,9,Matt Cavanaugh,Offensive Coordinator,Washington Redskins,0,7,2017
/coaches/ManuGr0.htm,9,Greg Manusky,Defensive Coordinator,Washington Redskins,0,7,2017
/coaches/CallBi0.htm,9,Bill Callahan,Assistant Head Coach/Offensive Line,Washington Redskins,0,7,2017
/coaches/OConKe0.htm,9,Kevin O'Connell,Quarterbacks,Washington Redskins,0,7,2017
/coaches/TomsJi0.htm,9,Jim Tomsula,Defensive Line,Washington Redskins,0,7,2017
/coaches/PedeDo0.htm,3,Doug Pederson,Coach,Philadelphia Eagles,0,13,2017
/coaches/ReicFr0.htm,3,Frank Reich,Offensive Coordinator,Philadelphia Eagles,0,13,2017
/coaches/SchwJi0.htm,3,Jim Schwartz,Defensive Coordinator,Philadelphia Eagles,0,13,2017
/coaches/DeFiJo0.htm,3,John DeFilippo,Quarterbacks,Philadelphia Eagles,0,13,2017
/coaches/FlajKe0.htm,3,Ken Flajole,Linebackers,Philadelphia Eagles,0,13,2017
/coaches/GrohMi0.htm,3,Mike Groh,Wide Receivers,Philadelphia Eagles,0,13,2017
/coaches/GarrJa0.htm,7,Jason Garrett,Coach,Dallas Cowboys,0,9,2017
/coaches/LineSc0.htm,7,Scott Linehan,Offensive Coordinator,Dallas Cowboys,0,9,2017
/coaches/MariRo0.htm,7,Rod Marinelli,Defensive Coordinator,Dallas Cowboys,0,9,2017
/coaches/EberMa0.htm,7,Matt Eberflus,Linebackers,Dallas Cowboys,0,9,2017
/coaches/LoneSt0.htm,7,Steve Loney,Tight Ends,Dallas Cowboys,0,9,2017
/coaches/ZimmMi0.htm,3,Mike Zimmer,Coach,Minnesota Vikings,0,13,2017
/coaches/ShurPa0.htm,3,Pat Shurmur,Offensive Coordinator,Minnesota Vikings,0,13,2017
/coaches/EdwaGe0.htm,3,George Edwards,Defensive Coordinator,Minnesota Vikings,0,13,2017
/coaches/GrayJe0.htm,3,Jerry Gray,Defensive Backs,Minnesota Vikings,0,13,2017
/coaches/SparTo0.htm,3,Tony Sparano,Offensive Line,Minnesota Vikings,0,13,2017
/coaches/StefKe0.htm,3,Kevin Stefanski,Quarterbacks,Minnesota Vikings,0,13,2017
/coaches/SpagSt0.htm,3,Steve Spagnuolo,Coach,New York Giants,0,1,2017
/coaches/McAdBe0.htm,10,Ben McAdoo,Coach,New York Giants,0,2,2017
/coaches/SullMi0.htm,10,Mike Sullivan,Offensive Coordinator,New York Giants,0,2,2017
/coaches/SpagSt0.htm,10,Steve Spagnuolo,Defensive Coordinator,New York Giants,0,2,2017
/coaches/CignFr0.htm,10,Frank Cignetti,Quarterbacks Coach,New York Giants,0,2,2017
/coaches/CignFr0.htm,10,Frank Cignetti,Quarterbacks,New York Giants,0,2,2017
/coaches/GrahPa0.htm,10,Patrick Graham,Defensive Line,New York Giants,0,2,2017
/coaches/SolaMi0.htm,10,Mike Solari,Offensive Line,New York Giants,0,2,2017
/coaches/WaltTi0.htm,10,Tim Walton,Secondary,New York Giants,0,2,2017
/coaches/JoseVa0.htm,11,Vance Joseph,Coach,Denver Broncos,0,5,2017
/coaches/McCoMi1.htm,11,Mike McCoy,Offensive Coordinator,Denver Broncos,0,5,2017
/coaches/MusgBi0.htm,11,Bill Musgrave,Offensive Coordinator,Denver Broncos,0,5,2017
/coaches/WoodJo0.htm,11,Joe Woods,Defensive Coordinator,Denver Broncos,0,5,2017
/coaches/ChryGe0.htm,11,Geep Chryst,Tight Ends,Denver Broncos,0,5,2017
/coaches/DaviJe0.htm,11,Jeff Davidson,Offensive Line,Denver Broncos,0,5,2017
/coaches/LynnJo0.htm,11,Johnny Lynn,Assistant Defensive Backs,Denver Broncos,0,5,2017
/coaches/PagaFr0.htm,11,Fred Pagac,Outside Linebackers,Denver Broncos,0,5,2017
/coaches/StudEr0.htm,11,Eric Studesville,Assistant Head Coach/Running Backs,Denver Broncos,0,5,2017
/coaches/DelRJa0.htm,10,Jack Del Rio,Coach,Oakland Raiders,0,6,2017
/coaches/DownTo0.htm,10,Todd Downing,Offensive Coordinator,Oakland Raiders,0,6,2017
/coaches/NortKe0.htm,10,Ken Norton,Defensive Coordinator,Oakland Raiders,0,6,2017
/coaches/PagaJo0.htm,10,John Pagano,Defensive Coordinator,Oakland Raiders,0,6,2017
/coaches/PagaJo0.htm,10,John Pagano,Assistant Head Coach/Defense,Oakland Raiders,0,6,2017
/coaches/TiceMi0.htm,10,Mike Tice,Offensive Line,Oakland Raiders,0,6,2017
/coaches/CaldJi0.htm,7,Jim Caldwell,Coach,Detroit Lions,0,9,2017
/coaches/CootJi0.htm,7,Jim Bob Cooter,Offensive Coordinator,Detroit Lions,0,9,2017
/coaches/AustTe0.htm,7,Teryl Austin,Defensive Coordinator,Detroit Lions,0,9,2017
/coaches/CallBr0.htm,7,Brian Callahan,Quarterbacks,Detroit Lions,0,9,2017
/coaches/CunnGu0.htm,7,Gunther Cunningham,Sr Coaching Assistant,Detroit Lions,0,9,2017
/coaches/GodsGe0.htm,7,George Godsey,Defensive Assistant,Detroit Lions,0,9,2017
/coaches/SherBi0.htm,7,Bill Sheridan,Linebackers,Detroit Lions,0,9,2017
/coaches/WillAl0.htm,7,Alan Williams,Defensive Backs/Safeties,Detroit Lions,0,9,2017
/coaches/LynnAn0.htm,7,Anthony Lynn,Coach,Los Angeles Chargers,0,9,2017
/coaches/WhisKe0.htm,7,Ken Whisenhunt,Offensive Coordinator,Los Angeles Chargers,0,9,2017
/coaches/BradGu0.htm,7,Gus Bradley,Defensive Coordinator,Los Angeles Chargers,0,9,2017
/coaches/SiriNi0.htm,7,Nick Sirianni,Wide Receivers,Los Angeles Chargers,0,9,2017
/coaches/SmitRi0.htm,7,Richard Smith,Linebackers,Los Angeles Chargers,0,9,2017
/coaches/ReidAn0.htm,6,Andy Reid,Coach,Kansas City Chiefs,0,10,2017
/coaches/NagyMa0.htm,6,Matt Nagy,Offensive Coordinator,Kansas City Chiefs,0,10,2017
/coaches/SuttBo0.htm,6,Bob Sutton,Defensive Coordinator,Kansas City Chiefs,0,10,2017
/coaches/BienEr0.htm,6,Eric Bieniemy,Running Backs,Kansas City Chiefs,0,10,2017
/coaches/ChilBr0.htm,6,Brad Childress,Assistant Head Coach,Kansas City Chiefs,0,10,2017
/coaches/GibbGa0.htm,6,Gary Gibbs,Linebackers,Kansas City Chiefs,0,10,2017
/coaches/ThomEm0.htm,6,Emmitt Thomas,Defensive Backs,Kansas City Chiefs,0,10,2017
/coaches/PagaCh0.htm,12,Chuck Pagano,Coach,Indianapolis Colts,0,4,2017
/coaches/ChudRo0.htm,12,Rob Chudzinski,Offensive Coordinator,Indianapolis Colts,0,4,2017
/coaches/MonaTe0.htm,12,Ted Monachino,Defensive Coordinator,Indianapolis Colts,0,4,2017
/coaches/HostJi0.htm,12,Jim Hostler,Tight Ends,Indianapolis Colts,0,4,2017
/coaches/PhilJo0.htm,12,Joe Philbin,Assistant Head Coach/Offensive Line,Indianapolis Colts,0,4,2017
/coaches/SchoBr0.htm,12,Brian Schottenheimer,Quarterbacks,Indianapolis Colts,0,4,2017
/coaches/OBriBi0.htm,12,Bill O'Brien,Coach,Houston Texans,0,4,2017
/coaches/VrabMi0.htm,12,Mike Vrabel,Defensive Coordinator,Houston Texans,0,4,2017
/coaches/CrenRo0.htm,12,Romeo Crennel,Assistant Head Coach,Houston Texans,0,4,2017
